doc_id,empty,short,high_nonascii,high_digits,high_noise,very_long_line_raw,very_long_line_norm
108650157.txt,False,False,False,False,False,False,False
11824720.txt,False,False,False,False,False,True,True
145595331.txt,False,False,False,False,False,True,False
148459640.txt,False,False,False,False,False,True,True
155685244.txt,False,False,False,False,False,True,True
133023319.txt,False,False,False,False,False,True,False
128992057.txt,False,False,False,False,False,True,False
152357788.txt,False,False,False,False,False,True,True
136579669.txt,False,False,False,False,False,True,False
30770381.txt,False,False,False,False,False,True,False
153541041.txt,False,False,False,False,False,True,False
86586474.txt,False,False,False,False,False,False,True
74137004.txt,False,False,False,False,False,False,False
107417523.txt,False,False,False,False,False,False,False
86592430.txt,False,False,False,False,False,False,False
135908304.txt,False,False,False,False,False,True,False
7647385.txt,False,False,False,False,False,True,False
71445668.txt,False,False,False,False,False,False,False
112776865.txt,False,False,False,False,False,False,False
127711400.txt,False,False,False,False,False,True,False
133040770.txt,False,False,False,False,False,True,True
86575578.txt,False,False,False,False,False,False,True
46676743.txt,False,False,False,False,False,True,False
25364826.txt,False,False,False,False,False,True,False
61116230.txt,False,False,False,False,False,True,False
67529097.txt,False,False,False,False,False,False,False
89999943.txt,False,False,False,False,False,False,False
154858692.txt,False,False,False,False,False,True,False
122918437.txt,False,False,False,False,False,True,False
46819638.txt,False,False,False,False,False,True,False
148769746.txt,False,False,False,False,False,True,True
15183569.txt,False,False,False,False,False,True,False
11367926.txt,False,False,False,False,False,True,False
150007742.txt,False,False,False,False,False,True,False
137621970.txt,False,False,False,False,False,True,False
122887311.txt,False,False,False,False,False,True,False
290808884.txt,False,False,False,False,False,True,False
159038704.txt,False,False,False,False,False,True,False
7664496.txt,False,False,False,False,False,True,False
160017427.txt,False,False,False,False,False,True,False
78684200.txt,False,False,False,False,False,False,False
126974534.txt,False,False,False,False,False,True,False
68499128.txt,False,False,False,False,False,True,False
11745693.txt,False,False,False,False,False,True,False
133708862.txt,False,False,False,False,False,True,True
27162408.txt,False,False,False,False,False,True,False
96737131.txt,False,False,False,False,False,False,False
39814530.txt,False,False,False,False,False,True,False
82278176.txt,False,False,False,False,False,False,False
134132240.txt,False,False,False,False,False,True,False
157900218.txt,False,False,False,False,False,True,False
124855057.txt,False,False,False,False,False,False,False
79373986.txt,False,False,False,False,False,False,True
158250435.txt,False,False,False,False,False,True,False
88997825.txt,False,False,False,False,False,False,False
107420336.txt,False,False,False,False,False,False,False
290686407.txt,False,False,False,False,False,True,False
122941127.txt,False,False,False,False,False,True,False
14097683.txt,False,False,False,False,False,True,False
192238719.txt,False,False,False,False,False,True,False
156835401.txt,False,False,False,False,False,True,False
112798160.txt,False,False,False,False,False,False,False
112009900.txt,False,False,False,False,False,False,False
46687681.txt,False,False,False,False,False,True,False
126720591.txt,False,False,False,False,False,False,False
84174081.txt,False,False,False,False,False,False,False
68230419.txt,False,False,False,False,False,False,False
122835397.txt,False,False,False,False,False,False,False
86564246.txt,False,False,False,False,False,False,True
69158064.txt,False,False,False,False,False,True,False
138829779.txt,False,False,False,False,False,True,True
78720558.txt,False,False,False,False,False,False,True
129773905.txt,False,False,False,False,False,True,False
158056016.txt,False,False,False,False,False,True,False
37038152.txt,False,False,False,False,False,True,False
166774883.txt,False,False,False,False,False,True,False
98526887.txt,False,False,False,False,False,False,False
158656912.txt,False,False,False,False,False,True,True
67806276.txt,False,False,False,False,False,True,False
85379369.txt,False,False,False,False,False,False,False
126996684.txt,False,False,False,False,False,True,False
10030630.txt,False,False,False,False,False,True,False
141745839.txt,False,False,False,False,False,True,False
71197112.txt,False,False,False,False,False,False,False
163005172.txt,False,False,False,False,False,True,True
30737589.txt,False,False,False,False,False,True,False
70846264.txt,False,False,False,False,False,False,False
148775775.txt,False,False,False,False,False,True,False
161760075.txt,False,False,False,False,False,True,False
5253202.txt,False,False,False,False,False,False,False
202585.txt,False,False,False,False,False,True,False
79379799.txt,False,False,False,False,False,False,False
126974043.txt,False,False,False,False,False,True,False
82304268.txt,False,False,False,False,False,False,False
47326925.txt,False,False,False,False,False,True,False
96739220.txt,False,False,False,False,False,False,True
151783148.txt,False,False,False,False,False,True,True
133701930.txt,False,False,False,False,False,True,False
41041262.txt,False,False,False,False,False,True,False
133783770.txt,False,False,False,False,False,True,False
86565701.txt,False,False,False,False,False,False,False
153700221.txt,False,False,False,False,False,True,False
11804578.txt,False,False,False,False,False,True,True
86564577.txt,False,False,False,False,False,False,True
130485877.txt,False,False,False,False,False,True,False
126981253.txt,False,False,False,False,False,True,False
14417897.txt,False,False,False,False,False,True,True
70415587.txt,False,False,False,False,False,False,False
154188174.txt,False,False,False,False,False,True,False
86666619.txt,False,False,False,False,False,False,False
145593322.txt,False,False,False,False,False,True,False
46042010.txt,False,False,False,False,False,True,False
103759623.txt,False,False,False,False,False,False,False
275684576.txt,False,False,False,False,False,True,False
126365042.txt,False,False,False,False,False,True,False
77974572.txt,False,False,False,False,False,False,False
23014462.txt,False,False,False,False,False,True,True
98909823.txt,False,False,False,False,False,False,False
156157852.txt,False,False,False,False,False,True,False
123419664.txt,False,False,False,False,False,True,False
98901303.txt,False,False,False,False,False,False,False
168201179.txt,False,False,False,False,False,True,False
60275430.txt,False,False,False,False,False,False,False
157768420.txt,False,False,False,False,False,True,False
76252533.txt,False,False,False,False,False,False,False
163037414.txt,False,False,False,False,False,True,False
154209621.txt,False,False,False,False,False,True,False
11758892.txt,False,False,False,False,False,True,False
150841829.txt,False,False,False,False,False,True,True
7597209.txt,False,False,False,False,False,True,False
71055192.txt,False,False,False,False,False,True,False
171126562.txt,False,False,False,False,False,True,False
157900613.txt,False,False,False,False,False,True,True
170264753.txt,False,False,False,False,False,True,False
11594328.txt,False,False,False,False,False,True,False
126771899.txt,False,False,False,False,False,True,False
70601108.txt,False,False,False,False,False,False,True
77961947.txt,False,False,False,False,False,False,False
154174509.txt,False,False,False,False,False,False,False
238608295.txt,False,False,False,False,False,True,False
7657383.txt,False,False,False,False,False,True,True
71131362.txt,False,False,False,False,False,True,False
154854018.txt,False,False,False,False,True,True,False
14212374.txt,False,False,False,False,False,True,False
128433684.txt,False,False,False,False,False,True,False
98903121.txt,False,False,False,False,False,False,False
69585750.txt,False,False,False,False,False,True,False
153873975.txt,False,False,False,False,False,True,False
148503605.txt,False,False,False,False,False,True,False
109892673.txt,False,False,False,False,False,True,False
133164083.txt,False,False,False,False,False,False,False
125967259.txt,False,False,False,False,False,True,True
